Tue Nov 2 14:43:53 2021 +0200,e510372,p4
Tue Nov 2 13:17:30 2021 +0200,e510372,adj
Tue Nov 2 12:55:23 2021 +0200,e510372,imp
Tue Nov 2 12:24:18 2021 +0200,e510372,p3
Tue Nov 2 12:16:37 2021 +0200,e510372,adj
Tue Nov 2 10:06:36 2021 +0200,e510372,p2
Mon Nov 1 15:44:49 2021 +0200,e513645,UnAvailabilityType KT related cleaning
Mon Nov 1 15:17:26 2021 +0200,e526230,Merge branch '2022.r1.t1/feature/30775-refactor-arguments-get-matching-crew-requirement-p2-maria'
Mon Nov 1 15:07:40 2021 +0200,e526230,Merge branch '2022.r1.t1/feature/30775-refactor-arguments-get-matching-cr-multiple-day-p1-maria'
Mon Nov 1 15:01:02 2021 +0200,e526230,Merge branch '2022.r1.t1/feature/30774-refactor-relinking-part4-maria'
Fri Oct 29 17:11:44 2021 +0200,e522885,Pull request #1134,2021.r1.t2/feature/sopre 31042 roxana leave creation restriction le
Fri Oct 29 14:08:57 2021 +0300,e510372,imp
Fri Oct 29 11:03:58 2021 +0300,e522885,added a guard
Fri Oct 29 10:26:17 2021 +0300,e526230,adjustments
Thu Oct 28 17:31:40 2021 +0300,e506794,I added a comment
Thu Oct 28 16:52:44 2021 +0300,e506794,I changed
Thu Oct 28 16:46:53 2021 +0300,e522885,final implementation
Thu Oct 28 16:22:56 2021 +0300,e506794,I added a new possible fix
Thu Oct 28 14:53:56 2021 +0200,e532879,Pull request #1128,Release 2022.01 T1 -> change version to 3.7.0
Thu Oct 28 14:50:00 2021 +0300,e532879,Release 2022.01 T1 -> change version to 3.7.0
Thu Oct 28 14:18:34 2021 +0300,e526230,removed jobs and methods which are not used anymore removed old comments
Thu Oct 28 14:10:35 2021 +0300,e506794,I added a possible fix
Thu Oct 28 11:08:10 2021 +0200,e501566,Pull request #1126,fix for eliminating exception
Thu Oct 28 10:49:46 2021 +0300,e501566,fix for eliminating exception
Thu Oct 28 09:39:51 2021 +0300,e526230,remove comment
Thu Oct 28 09:22:16 2021 +0300,e526230,adjusting the fix
Wed Oct 27 16:52:45 2021 +0300,e501566,clean
Wed Oct 27 16:10:51 2021 +0300,e501566,clean info statements
Wed Oct 27 16:03:43 2021 +0300,e501566,debug
Wed Oct 27 15:56:53 2021 +0300,e501566,clen the code
Wed Oct 27 15:55:58 2021 +0300,e501566,fix track group problem
Wed Oct 27 15:27:49 2021 +0300,e501566,extend depo location condition
Wed Oct 27 15:09:05 2021 +0300,e501566,debug
Wed Oct 27 13:25:37 2021 +0200,e524070,Pull request #1120,SOPRE-30647 ct duration constraint bianca
